device_id,device_type,os,manufacturer,network_operator,user_id,name,age,location,data_usage,network_speed,connection_duration,session_start_time,cell_id,signal_strength,latency,jitter,packet_loss
9413,smartphone,iOS,Nokia,Vodafone,3635,Jose Edwards,24,"(Decimal('-69.790370'), Decimal('102.186393'))",26.52,580.56,3103,2024-04-07 03:08:20.050533,666,-52.46,27.1,31.75,1.6
1727,smartphone,Android,Huawei,Verizon,5347,Jason Case,48,"(Decimal('12.9686095'), Decimal('-121.574837'))",18.34,31.92,3330,2024-04-01 10:16:48.785673,362,-105.0,61.91,43.26,0.09
3089,IoT device,iOS,Huawei,Verizon,6675,David Tyler,59,"(Decimal('-37.856528'), Decimal('94.651606'))",7.55,43.1,186,2024-06-17 22:27:57.781246,955,-45.13,47.29,26.3,0.51
9415,smartphone,Windows,Nokia,Vodafone,8033,Charles Hickman,78,"(Decimal('-85.578612'), Decimal('14.664803'))",30.96,394.1,783,2024-08-31 19:48:56.922055,918,-49.56,59.91,8.32,3.0
3396,IoT device,Windows,Apple,T-Mobile,2877,Tonya Chan,19,"(Decimal('73.961115'), Decimal('-21.444655'))",12.22,384.46,1941,2024-06-30 00:37:19.587653,89,-100.08,28.07,34.76,1.88
5167,router,Android,Apple,AT&T,9041,Harold Santana,78,"(Decimal('84.562579'), Decimal('-17.232023'))",39.52,66.11,1393,2024-07-14 07:32:31.817270,611,-51.3,56.01,25.62,2.8
3461,smartphone,Android,Apple,AT&T,5025,Julie Elliott,28,"(Decimal('22.560151'), Decimal('-42.878163'))",9.06,332.15,2545,2024-07-20 19:14:07.446584,563,-58.67,7.93,40.91,4.38
2706,router,Android,Samsung,Verizon,3633,William Edwards,18,"(Decimal('-14.7044665'), Decimal('-30.337406'))",41.53,561.55,5130,2024-01-29 12:14:04.970819,914,-42.3,86.05,36.15,2.22
1665,IoT device,iOS,Nokia,T-Mobile,9864,Jennifer Hall,28,"(Decimal('14.629582'), Decimal('72.121521'))",5.02,748.54,5427,2024-09-21 17:10:33.244100,801,-77.22,4.79,35.38,3.51
1741,smartphone,Windows,Huawei,Verizon,2629,Rita Hill,41,"(Decimal('-61.400462'), Decimal('59.940005'))",3.2,717.75,3031,2024-07-30 13:16:04.200914,846,-46.69,9.55,4.69,4.65
1359,router,Android,Sony,AT&T,2160,Wendy Carson,65,"(Decimal('47.0151045'), Decimal('162.182481'))",34.18,543.36,5251,2024-07-25 19:50:17.261093,404,-107.84,13.89,0.75,2.45
9220,router,Android,Nokia,AT&T,9809,Michael Chan,79,"(Decimal('-3.502851'), Decimal('48.752405'))",11.35,300.6,5433,2024-03-25 03:59:17.941050,645,-83.58,65.58,28.46,1.21
2920,IoT device,iOS,Nokia,Vodafone,8810,Teresa Walker,70,"(Decimal('61.183120'), Decimal('-92.627683'))",25.32,220.22,6402,2024-01-07 16:05:30.765181,35,-50.68,71.48,49.54,3.15
7240,smartphone,Android,Apple,AT&T,1526,William Lopez,80,"(Decimal('-14.1186355'), Decimal('-135.772462'))",13.99,74.4,1569,2024-09-08 05:38:33.964218,205,-67.57,71.83,18.4,2.92
2284,smartphone,iOS,Huawei,T-Mobile,8656,Robert Salazar,44,"(Decimal('6.3520275'), Decimal('174.559230'))",10.01,317.51,6394,2024-02-19 23:53:40.144396,264,-48.74,69.94,6.32,3.65
7931,router,Android,Huawei,AT&T,4482,Melissa Henry,78,"(Decimal('34.896958'), Decimal('-160.723792'))",43.64,192.05,3692,2024-01-20 20:58:36.594407,442,-51.36,72.48,13.44,3.89
1726,smartphone,Windows,Samsung,Verizon,8457,James Foster,68,"(Decimal('-54.4965435'), Decimal('-127.646747'))",31.06,814.78,1102,2024-03-28 11:30:47.492847,977,-111.26,98.77,22.47,4.63
3268,IoT device,Windows,Apple,Vodafone,9006,Erin Bauer,24,"(Decimal('11.3711125'), Decimal('38.575551'))",14.73,239.05,1501,2024-03-08 14:35:41.733474,345,-116.28,59.71,28.57,2.87
9115,smartphone,Windows,Huawei,T-Mobile,288,Kimberly White,30,"(Decimal('-84.6054525'), Decimal('-130.902503'))",34.94,301.52,1581,2024-08-26 01:50:32.089675,930,-56.0,26.1,23.94,2.2
6986,smartphone,iOS,Nokia,AT&T,287,Katie Garcia,61,"(Decimal('-31.363293'), Decimal('25.069803'))",33.17,248.11,6948,2024-08-08 05:28:20.270598,529,-87.06,82.45,16.2,2.64
5414,router,Windows,Samsung,T-Mobile,7593,Brian Turner,49,"(Decimal('59.448873'), Decimal('143.285161'))",49.18,14.82,3472,2024-01-15 12:42:47.396634,987,-115.87,45.87,13.42,4.2
3679,IoT device,Android,Huawei,T-Mobile,1962,Kimberly Simpson,41,"(Decimal('69.385553'), Decimal('-164.882313'))",4.57,238.69,6840,2024-03-31 09:49:44.414931,371,-108.96,23.25,34.95,3.84
4784,IoT device,Windows,Sony,Verizon,3401,Walter Wright,75,"(Decimal('-43.4355025'), Decimal('-25.660935'))",50.0,983.28,6538,2024-08-27 08:21:47.129035,886,-49.68,4.6,18.39,1.57
2505,smartphone,iOS,Nokia,Verizon,6315,Jonathan Bradley,18,"(Decimal('-62.9831405'), Decimal('-144.198214'))",2.21,776.74,3913,2024-01-20 19:06:49.525603,293,-57.1,33.88,2.42,2.42
3967,IoT device,Android,Samsung,Vodafone,9427,David Smith,53,"(Decimal('-19.696748'), Decimal('-17.963158'))",25.63,376.37,1705,2024-02-16 04:14:31.349412,963,-78.69,36.34,7.96,4.94
1334,smartphone,Windows,Nokia,AT&T,3068,Scott Mcmahon,75,"(Decimal('-23.055468'), Decimal('116.302005'))",31.77,324.26,2591,2024-07-02 14:14:05.588076,942,-85.14,49.21,15.74,1.98
4055,router,iOS,Sony,AT&T,6302,Elizabeth Anderson DDS,43,"(Decimal('61.035832'), Decimal('91.836889'))",36.86,35.31,2451,2024-06-15 09:21:43.804471,176,-45.73,25.3,38.28,2.27
5380,IoT device,iOS,Apple,AT&T,6297,Robert Barrett,57,"(Decimal('88.4068245'), Decimal('31.650106'))",37.84,321.45,3217,2024-01-31 20:01:26.883848,865,-74.06,11.63,1.31,2.5
6406,router,Android,Apple,AT&T,5340,James Ali,18,"(Decimal('-89.2940725'), Decimal('-12.122142'))",45.41,797.79,3935,2024-08-10 21:42:24.940762,955,-93.35,51.31,11.15,0.15
1533,smartphone,Windows,Apple,Vodafone,9198,April Schroeder,35,"(Decimal('-29.657355'), Decimal('-33.699560'))",23.62,104.77,4668,2024-02-04 07:08:03.860292,947,-113.42,43.43,5.96,4.56
8659,smartphone,Android,Nokia,Verizon,9818,Donna Hebert,30,"(Decimal('75.2180535'), Decimal('63.927533'))",6.24,563.73,4495,2024-01-02 11:49:10.185113,384,-70.54,23.62,19.48,1.06
7774,IoT device,Windows,Samsung,AT&T,4722,Mr. Steven Weber III,76,"(Decimal('-38.6104575'), Decimal('154.229567'))",1.64,622.47,4966,2024-03-08 21:53:32.241092,706,-95.74,86.5,40.6,1.36
8476,smartphone,iOS,Nokia,Verizon,594,David Hall,73,"(Decimal('-76.1925685'), Decimal('-153.989296'))",15.76,228.34,186,2024-06-12 20:00:10.760910,784,-84.11,91.91,8.26,0.99
1328,smartphone,Android,Sony,AT&T,7249,Cynthia Elliott,51,"(Decimal('-57.263165'), Decimal('-105.087350'))",44.57,517.1,3836,2024-07-06 11:55:44.601760,82,-43.73,99.08,37.83,4.93
2984,router,Android,Samsung,Vodafone,8512,Amanda Willis,80,"(Decimal('-77.2934855'), Decimal('-91.209923'))",12.59,176.37,2330,2024-05-17 18:34:29.063079,545,-68.63,79.48,47.07,1.62
5546,IoT device,Windows,Sony,T-Mobile,1947,Matthew Hicks,64,"(Decimal('78.715408'), Decimal('-27.022824'))",10.66,932.89,2357,2024-08-19 08:23:24.645454,240,-95.65,23.19,39.65,1.47
5157,IoT device,Windows,Huawei,Verizon,7987,Michael Myers,79,"(Decimal('51.267119'), Decimal('138.829481'))",20.7,157.24,2284,2024-09-19 15:25:35.082996,855,-98.42,60.16,9.24,4.65
8835,smartphone,Windows,Apple,T-Mobile,7590,Jerry Patton MD,47,"(Decimal('9.3147155'), Decimal('-51.408862'))",26.21,478.82,953,2024-03-23 04:20:54.742113,804,-45.41,43.03,6.38,4.66
7586,router,iOS,Nokia,T-Mobile,2766,Kathleen Tucker,36,"(Decimal('57.766584'), Decimal('52.093869'))",15.14,503.99,6092,2024-02-09 18:31:21.567317,146,-49.09,29.93,36.93,3.84
7782,IoT device,iOS,Nokia,AT&T,8510,Angela Weber,22,"(Decimal('-5.062413'), Decimal('-56.675631'))",44.27,185.2,2425,2024-04-11 15:03:24.875132,49,-107.83,24.24,31.0,1.51
8975,router,Android,Nokia,Verizon,9622,Daniel Hurst,64,"(Decimal('3.6329395'), Decimal('-155.058225'))",25.71,161.7,3054,2024-08-24 12:09:44.391463,88,-44.05,53.32,27.11,4.95
7589,smartphone,Windows,Sony,Verizon,639,Lisa Valentine,30,"(Decimal('-4.013282'), Decimal('-3.812313'))",40.7,665.71,2632,2024-03-19 07:41:49.164557,981,-85.21,31.14,29.35,3.58
4083,IoT device,Windows,Nokia,T-Mobile,1917,Alisha Mason,36,"(Decimal('-41.2787145'), Decimal('9.438420'))",13.64,62.85,3552,2024-04-15 21:21:13.902941,980,-110.22,86.03,18.2,2.91
7963,IoT device,Android,Nokia,T-Mobile,5172,Tony Mills,59,"(Decimal('-87.4548065'), Decimal('-75.423912'))",10.63,575.39,2268,2024-06-27 23:24:02.802678,953,-58.2,42.35,48.54,3.57
2011,router,iOS,Huawei,Verizon,1488,Alexander Rojas,77,"(Decimal('-25.7305075'), Decimal('-107.283611'))",1.85,665.29,5244,2024-07-23 12:17:06.314257,289,-67.34,15.53,45.69,1.04
5265,smartphone,Android,Nokia,AT&T,3378,Andrew Baker,66,"(Decimal('67.3391195'), Decimal('-136.385666'))",28.62,704.65,2746,2024-08-17 17:46:13.445006,701,-74.81,66.32,6.41,2.23
1957,router,Android,Huawei,Vodafone,2985,James Werner,78,"(Decimal('-8.3940315'), Decimal('-79.305076'))",30.78,138.38,3977,2024-01-22 23:06:19.257403,680,-115.51,49.42,44.48,1.4
8270,IoT device,iOS,Sony,Vodafone,1338,Brian Watts,73,"(Decimal('1.597910'), Decimal('-154.546337'))",24.46,200.68,7196,2024-07-08 14:28:38.177609,801,-63.18,59.6,1.38,2.69
6988,IoT device,iOS,Huawei,T-Mobile,9809,Kristen Hudson,37,"(Decimal('23.6981695'), Decimal('176.948287'))",14.2,625.74,3545,2024-08-17 15:35:17.962701,202,-72.86,5.32,46.84,2.56
4736,router,Android,Apple,AT&T,2932,Tammy Gonzalez,53,"(Decimal('68.083727'), Decimal('125.021763'))",23.18,511.27,2666,2024-06-24 13:35:37.410769,516,-88.87,58.51,18.42,1.96
3453,IoT device,Android,Nokia,AT&T,460,Vanessa Parker,76,"(Decimal('-26.877288'), Decimal('-174.316859'))",15.92,828.96,2325,2024-05-17 06:52:20.475447,850,-107.38,57.82,17.82,1.5
9838,router,Windows,Huawei,Verizon,8239,Dr. Jessica Horn,28,"(Decimal('21.391384'), Decimal('-97.083047'))",49.24,370.25,6188,2024-06-30 14:00:56.709347,154,-111.63,8.86,17.99,3.25
6830,router,Windows,Sony,AT&T,689,Donna Foster,62,"(Decimal('-75.431267'), Decimal('106.518739'))",49.0,340.08,6453,2024-08-10 12:04:47.415939,587,-110.31,95.72,21.21,2.97
5189,router,Windows,Sony,AT&T,5679,Mary Brown,41,"(Decimal('-55.035400'), Decimal('-88.837900'))",42.43,262.17,6156,2024-07-21 19:06:23.943123,288,-83.13,38.71,23.38,1.22
1741,router,Android,Sony,Verizon,6546,Larry Beck,44,"(Decimal('-32.354009'), Decimal('119.479547'))",39.1,369.5,4337,2024-01-14 10:08:56.246555,754,-90.4,67.62,8.02,0.35
2433,router,Windows,Sony,Verizon,576,Nancy Knight,32,"(Decimal('5.334395'), Decimal('-117.160466'))",11.13,48.02,6069,2024-08-11 07:06:23.352572,731,-109.23,30.38,26.1,3.92
5481,smartphone,Android,Sony,AT&T,5671,Joseph Mcbride,78,"(Decimal('60.6186445'), Decimal('88.650233'))",5.27,76.9,6128,2024-08-25 10:57:32.073537,357,-112.31,54.22,26.82,0.01
7214,IoT device,iOS,Huawei,T-Mobile,872,Cheryl Carpenter,78,"(Decimal('4.9760545'), Decimal('-63.597371'))",8.28,756.79,3646,2024-08-17 17:38:19.037629,683,-49.37,12.47,10.5,2.28
8788,router,iOS,Huawei,T-Mobile,9165,Laura Wilkins,55,"(Decimal('63.425340'), Decimal('85.918254'))",18.5,984.98,3455,2024-02-02 09:09:37.699830,173,-62.88,88.58,37.64,4.65
3173,IoT device,Android,Huawei,Verizon,6197,Amanda Clark,23,"(Decimal('74.6185565'), Decimal('20.032609'))",36.27,401.89,4984,2024-02-19 20:01:09.147539,486,-99.36,22.81,18.11,0.74
6914,smartphone,iOS,Sony,AT&T,4038,Jamie Case,39,"(Decimal('-41.843678'), Decimal('-53.483778'))",29.25,257.14,5557,2024-07-23 01:51:05.765645,746,-50.34,82.01,25.72,4.13
4777,IoT device,Windows,Sony,T-Mobile,8891,Thomas Thompson,33,"(Decimal('73.3294755'), Decimal('146.568927'))",9.36,726.31,6365,2024-07-22 15:49:55.035261,434,-90.15,2.03,28.32,4.74
5036,smartphone,Android,Huawei,Verizon,6638,Shannon Wright,38,"(Decimal('86.286891'), Decimal('55.820502'))",26.93,80.49,5738,2024-06-10 04:07:45.106288,760,-92.24,92.54,45.49,3.93
1088,router,iOS,Samsung,Verizon,6233,Bryce Owens,75,"(Decimal('72.567805'), Decimal('169.833866'))",16.71,966.64,4475,2024-07-31 17:33:24.176596,218,-112.08,6.2,36.51,3.47
6863,router,Windows,Sony,Verizon,1795,Karen Luna,80,"(Decimal('-45.763966'), Decimal('-24.363480'))",8.85,77.43,354,2024-03-27 09:12:07.826293,730,-81.11,84.93,49.51,4.06
4282,smartphone,Windows,Apple,Vodafone,3743,Charles Nielsen,38,"(Decimal('-30.581811'), Decimal('-24.695690'))",18.97,845.46,4755,2024-07-17 14:24:01.630796,992,-100.47,52.16,4.79,3.2
2562,router,Windows,Nokia,T-Mobile,5576,Mary Whitney,26,"(Decimal('-13.4139215'), Decimal('67.944911'))",3.39,608.18,1104,2024-02-27 03:18:48.261115,421,-113.43,33.48,40.43,3.49
6376,IoT device,Android,Apple,Vodafone,9372,Nicole Martin,63,"(Decimal('-41.869788'), Decimal('167.046648'))",30.77,152.45,2333,2024-07-02 19:07:41.052124,223,-90.17,1.06,0.6,1.96
6786,IoT device,iOS,Apple,T-Mobile,4619,Amanda Joyce,40,"(Decimal('-84.9516685'), Decimal('-98.836103'))",2.74,988.59,5913,2024-01-24 00:43:07.295198,114,-101.82,50.69,38.28,4.34
5834,smartphone,Android,Nokia,Vodafone,6602,Rhonda Green,35,"(Decimal('-73.4317825'), Decimal('-22.380109'))",14.51,578.19,303,2024-01-20 00:50:58.164340,505,-112.61,33.18,13.79,1.75
3295,IoT device,Windows,Apple,Vodafone,7827,Kaylee Osborne,65,"(Decimal('-67.753289'), Decimal('-143.276456'))",48.69,941.41,1077,2024-05-19 19:55:13.041670,578,-59.76,60.97,22.2,0.81
4811,smartphone,Android,Apple,AT&T,1416,Ms. Cynthia Diaz DDS,18,"(Decimal('22.751691'), Decimal('131.913067'))",17.79,190.46,3390,2024-07-28 06:15:53.870559,836,-99.47,4.01,12.7,0.8
4373,IoT device,Windows,Samsung,AT&T,6214,Destiny Spencer,23,"(Decimal('19.993424'), Decimal('-58.691413'))",34.48,351.7,2192,2024-04-29 16:59:31.229677,427,-47.6,97.67,28.21,2.97
3050,smartphone,Android,Samsung,Vodafone,4857,Dana Mathis,48,"(Decimal('-46.8084595'), Decimal('134.471095'))",37.05,785.64,4272,2024-06-23 21:11:12.126430,862,-85.38,50.39,33.61,3.32
4078,smartphone,Windows,Apple,Verizon,4991,Stephen Lee,42,"(Decimal('-20.8713855'), Decimal('-40.420808'))",32.37,410.95,1372,2024-09-25 08:37:06.644792,644,-71.85,41.19,39.3,1.17
1693,IoT device,iOS,Sony,T-Mobile,9893,John Hunt,26,"(Decimal('83.570009'), Decimal('-82.490990'))",2.34,270.76,3023,2024-08-28 07:59:11.315653,627,-94.09,21.32,38.74,3.65
7019,router,Windows,Sony,Vodafone,6188,Robert Gonzales,70,"(Decimal('88.878535'), Decimal('96.039597'))",35.6,372.81,4621,2024-06-19 10:52:16.644842,160,-64.74,29.9,38.91,1.43
3605,smartphone,iOS,Apple,AT&T,8604,Kyle Novak,51,"(Decimal('-23.7988245'), Decimal('105.014188'))",36.09,32.91,3245,2024-04-24 15:38:46.517382,286,-63.1,67.85,26.2,3.38
6274,IoT device,Android,Sony,AT&T,8720,Matthew Wood,60,"(Decimal('22.775072'), Decimal('-58.026770'))",11.03,813.49,6862,2024-02-21 10:42:07.967868,298,-55.65,52.27,11.94,4.18
2625,smartphone,iOS,Apple,Verizon,68,Scott Johnson,40,"(Decimal('63.853670'), Decimal('-108.372754'))",1.1,367.55,5042,2024-01-13 18:38:34.680883,838,-46.82,90.91,9.51,4.96
7707,IoT device,Android,Apple,Verizon,8103,Bailey Henderson,73,"(Decimal('-38.036291'), Decimal('100.099345'))",42.92,109.74,5999,2024-03-13 00:31:47.699397,368,-93.61,4.25,12.9,4.59
2999,IoT device,iOS,Samsung,T-Mobile,5681,Jeffrey Griffin,57,"(Decimal('3.4980345'), Decimal('131.550595'))",43.11,841.04,3397,2024-03-23 14:46:04.692705,470,-113.2,94.29,45.74,3.59
4581,smartphone,Windows,Sony,T-Mobile,2849,Jesus Tucker,46,"(Decimal('40.2027365'), Decimal('-145.862618'))",29.16,395.0,292,2024-06-17 18:23:21.835963,654,-90.4,36.94,48.4,4.33
9674,smartphone,Android,Huawei,AT&T,4160,Brenda Odonnell,54,"(Decimal('80.3287785'), Decimal('-116.614550'))",37.14,339.74,3857,2024-06-02 20:16:32.338044,1000,-64.42,86.41,41.22,1.86
3244,smartphone,Android,Samsung,AT&T,5907,Erika Smith,19,"(Decimal('64.3869115'), Decimal('6.170931'))",14.45,504.31,6923,2024-01-17 23:28:28.862423,849,-81.27,25.77,17.25,0.04
5816,router,Android,Huawei,Verizon,1521,Christopher Heath,79,"(Decimal('-49.9278295'), Decimal('-137.880202'))",14.45,490.8,5288,2024-01-10 03:17:00.031186,207,-55.79,24.77,34.71,3.55
3725,router,iOS,Samsung,Verizon,8728,Linda Clements DDS,64,"(Decimal('-34.396891'), Decimal('-112.758467'))",13.6,64.18,3037,2024-06-23 15:39:36.379563,978,-64.1,27.71,31.57,2.6
7219,router,Windows,Apple,Vodafone,6869,Andrea Hardy,61,"(Decimal('23.0158175'), Decimal('179.121680'))",2.61,436.68,6108,2024-05-21 06:34:44.054996,586,-40.75,99.95,45.25,4.51
3430,IoT device,iOS,Apple,T-Mobile,464,James Sanford,35,"(Decimal('-89.9405165'), Decimal('85.762087'))",28.85,754.17,5173,2024-09-13 18:05:27.107409,506,-83.49,42.49,48.78,1.84
1534,IoT device,Android,Huawei,AT&T,3848,Andrew Espinoza,78,"(Decimal('18.4520805'), Decimal('128.493891'))",40.08,118.9,4486,2024-02-16 15:08:30.125090,758,-93.49,10.86,2.46,3.67
4536,smartphone,Windows,Apple,T-Mobile,2139,Benjamin Wilson DDS,61,"(Decimal('-38.3254435'), Decimal('-113.595098'))",3.85,524.93,3714,2024-01-07 06:15:47.741521,337,-73.24,19.54,6.0,2.62
3259,router,iOS,Nokia,T-Mobile,5601,Vincent Dickerson,72,"(Decimal('-32.942794'), Decimal('41.180705'))",0.76,898.03,4846,2024-02-05 21:24:40.383908,588,-94.76,88.0,7.55,3.59
8448,router,iOS,Sony,Verizon,2600,Anthony Doyle,70,"(Decimal('68.0382835'), Decimal('-134.463707'))",6.72,421.62,5904,2024-05-21 11:41:40.498609,158,-118.67,2.92,35.63,2.19
7809,smartphone,iOS,Samsung,T-Mobile,1725,Luis Oliver,80,"(Decimal('88.3386205'), Decimal('-43.311268'))",28.68,831.14,6725,2024-05-02 07:33:59.746572,146,-109.43,54.77,19.34,2.15
9762,router,iOS,Samsung,AT&T,536,Marcus Watson,22,"(Decimal('-14.7165455'), Decimal('-103.786158'))",24.83,853.68,6387,2024-09-20 08:21:59.683602,523,-40.91,47.44,38.0,1.1
1996,IoT device,iOS,Huawei,Vodafone,2666,Anthony Thornton,41,"(Decimal('45.789228'), Decimal('144.843668'))",36.37,266.51,38,2024-02-23 19:18:02.645770,667,-50.59,75.85,6.05,4.02
4325,IoT device,iOS,Huawei,Verizon,7623,Jennifer Rodriguez,36,"(Decimal('-29.114624'), Decimal('111.502151'))",6.58,433.6,5532,2024-01-27 04:54:36.706267,476,-100.32,77.79,23.92,0.44
6739,router,iOS,Samsung,AT&T,5778,Cory Barrett Jr.,39,"(Decimal('53.4484545'), Decimal('173.272377'))",30.03,375.92,3564,2024-05-20 12:40:05.655156,278,-117.27,2.29,6.03,0.24
2059,router,Android,Nokia,AT&T,7134,Jacqueline Reid,72,"(Decimal('-66.4819325'), Decimal('-28.998220'))",22.32,670.04,6577,2024-07-23 02:07:01.571953,947,-57.27,89.41,22.72,4.48
2969,router,Android,Huawei,Vodafone,3385,Suzanne Terry,59,"(Decimal('-44.7648625'), Decimal('-173.638450'))",26.26,47.38,3533,2024-07-25 19:35:09.357299,82,-101.57,99.22,41.62,1.05
1239,router,iOS,Huawei,AT&T,5312,Joshua Clayton,34,"(Decimal('-25.7175205'), Decimal('137.534775'))",25.23,689.3,4264,2024-01-12 09:34:03.008482,98,-62.45,76.43,38.66,4.15
3483,router,iOS,Nokia,Vodafone,4052,Peter Bennett II,65,"(Decimal('-81.6711685'), Decimal('95.907224'))",30.46,867.97,1129,2024-07-21 04:30:22.050002,260,-88.13,97.13,34.99,1.45
4691,smartphone,Windows,Apple,AT&T,2388,Corey Lozano,42,"(Decimal('-29.1613635'), Decimal('175.761873'))",1.52,349.88,2579,2024-06-12 03:30:54.511129,937,-103.8,15.1,29.82,1.2
2731,IoT device,Android,Samsung,Verizon,8114,Gregory Mcconnell,19,"(Decimal('-66.5514245'), Decimal('-54.519819'))",9.74,660.67,3167,2024-02-03 09:41:03.640071,349,-100.02,23.15,10.84,3.89
6247,smartphone,Android,Huawei,T-Mobile,8152,April Parks,49,"(Decimal('-1.051804'), Decimal('126.739433'))",25.87,848.03,1660,2024-08-01 19:22:44.093681,291,-67.63,19.78,4.47,4.69
3815,router,Android,Huawei,Vodafone,366,Alexis Gonzalez,72,"(Decimal('83.9819545'), Decimal('82.704730'))",19.09,447.92,5609,2024-06-17 06:01:04.863700,122,-47.56,96.61,48.58,3.67
6570,router,Android,Sony,T-Mobile,5685,Amanda Ayala,56,"(Decimal('-62.397432'), Decimal('20.686179'))",6.95,652.29,1994,2024-01-01 16:46:48.079740,8,-111.25,42.52,35.4,2.23
8223,IoT device,Windows,Sony,Verizon,9948,Olivia Fernandez,24,"(Decimal('-23.9675655'), Decimal('-30.015374'))",12.2,408.26,3094,2024-09-02 17:01:04.414606,324,-101.41,58.11,24.71,1.32
1008,IoT device,iOS,Apple,Verizon,4384,Rachel Murphy,66,"(Decimal('43.8619675'), Decimal('19.877179'))",28.83,84.02,2672,2024-06-28 23:03:51.403270,455,-75.8,9.35,16.73,4.63
9742,IoT device,Android,Apple,T-Mobile,851,Kevin Carpenter,51,"(Decimal('43.3487295'), Decimal('-31.958746'))",5.67,851.12,6123,2024-09-03 09:30:48.782308,859,-73.64,64.09,40.12,1.24
7341,IoT device,iOS,Samsung,T-Mobile,1101,Scott Blevins,33,"(Decimal('-0.6998435'), Decimal('52.577819'))",15.57,828.05,225,2024-09-17 11:20:47.237122,745,-98.15,52.86,5.79,3.91
5776,router,Android,Apple,Vodafone,476,Chad Walker,45,"(Decimal('87.148497'), Decimal('117.907634'))",30.23,898.78,1374,2024-04-12 19:42:27.353646,639,-96.58,79.19,40.22,4.47
9940,router,Android,Apple,Vodafone,7689,Jennifer Murphy,31,"(Decimal('14.5923755'), Decimal('133.404670'))",47.38,399.11,3795,2024-09-13 21:12:42.318670,24,-97.43,57.73,26.21,1.07
2393,IoT device,Android,Apple,Verizon,903,Kevin Clark,52,"(Decimal('56.5888495'), Decimal('-66.853777'))",20.99,804.82,7021,2024-02-14 10:37:13.539960,182,-96.23,83.41,8.99,4.78
9870,router,Android,Apple,Verizon,7290,Dustin Baird,41,"(Decimal('49.177550'), Decimal('-126.523860'))",18.07,125.71,1050,2024-02-22 01:58:57.499460,186,-76.29,52.14,27.11,4.99
4006,router,Android,Huawei,T-Mobile,121,Kathleen Williams,63,"(Decimal('45.9622765'), Decimal('50.353206'))",11.67,794.31,3423,2024-07-08 03:14:02.279533,487,-77.91,79.17,11.67,2.13
6392,IoT device,iOS,Apple,AT&T,4251,John Sharp,20,"(Decimal('-64.4688475'), Decimal('12.200926'))",15.83,573.94,662,2024-02-28 16:42:52.360722,607,-56.34,78.88,33.78,2.83
4334,IoT device,Windows,Huawei,T-Mobile,3097,Joseph Cooper,53,"(Decimal('-89.7372585'), Decimal('127.304381'))",4.68,641.19,7011,2024-03-21 04:51:14.605514,196,-104.38,91.23,29.09,1.56
7779,smartphone,Android,Huawei,AT&T,5319,Kayla Gomez,78,"(Decimal('83.753914'), Decimal('-149.988880'))",24.45,880.29,198,2024-06-09 13:20:51.222492,201,-67.52,60.55,8.67,2.34
4261,router,Android,Nokia,T-Mobile,8083,Oscar Blanchard,69,"(Decimal('-71.7666345'), Decimal('84.870696'))",10.84,885.91,4942,2024-03-31 13:57:59.586404,381,-71.27,23.56,23.41,3.32
6666,smartphone,Windows,Samsung,Vodafone,5750,Kylie Scott,58,"(Decimal('88.9716845'), Decimal('-73.498418'))",18.94,262.54,5488,2024-09-02 06:35:34.755860,869,-98.72,41.38,12.71,4.97
5156,router,Windows,Huawei,Vodafone,1624,Teresa Sullivan,39,"(Decimal('-38.6991515'), Decimal('-33.510378'))",40.28,646.29,5404,2024-02-05 19:31:42.815713,84,-58.42,37.47,10.71,3.62
5976,IoT device,Android,Sony,AT&T,8206,Donald Mcbride,48,"(Decimal('64.742331'), Decimal('-169.982335'))",16.13,316.18,6739,2024-08-25 23:18:23.393681,487,-79.92,34.34,23.88,3.0
5357,IoT device,Windows,Huawei,Vodafone,1083,Stacey Johnson,58,"(Decimal('-63.763965'), Decimal('-41.446340'))",12.97,997.85,616,2024-04-19 05:17:57.849202,92,-108.37,24.28,24.74,4.53
9812,IoT device,Windows,Huawei,AT&T,5458,Joshua Hart,70,"(Decimal('3.104682'), Decimal('-68.551172'))",28.7,606.56,1390,2024-01-21 15:45:54.125107,706,-50.28,1.23,15.12,3.96
3423,router,Android,Samsung,Verizon,4701,Denise Sparks,29,"(Decimal('-79.0981685'), Decimal('-85.201322'))",25.8,136.05,7158,2024-07-30 16:20:24.627011,410,-99.83,24.81,5.63,3.2
4584,smartphone,Android,Samsung,AT&T,2586,Michelle Young,24,"(Decimal('-4.655718'), Decimal('-6.198760'))",49.27,734.19,3775,2024-02-19 09:04:46.935553,156,-79.54,37.89,23.01,4.67
6253,router,Windows,Apple,T-Mobile,9260,Monique Casey,47,"(Decimal('50.4037305'), Decimal('-10.468380'))",20.03,698.84,3793,2024-08-28 02:07:47.662258,849,-106.46,52.47,19.95,4.3
4551,IoT device,Android,Samsung,Verizon,8179,Rachel Mitchell,47,"(Decimal('51.316350'), Decimal('-147.706246'))",22.08,796.15,4677,2024-03-13 10:58:14.936025,472,-76.93,76.43,28.82,4.7
3767,smartphone,Windows,Huawei,Vodafone,4731,Stephanie Warner,78,"(Decimal('-66.784625'), Decimal('19.399958'))",37.16,346.92,7032,2024-09-09 00:05:22.728262,547,-40.34,84.39,49.69,1.66
